account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,delinquency_state,lgd_realised,workout_months,collections_referral_flag,marketing_segment_code
14405,2015-01-01,2013-11-01,14,2013,13136.0,13136.0,343.0874538178285,0.19322104005248522,60,46,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,378
14410,2015-01-01,2010-09-01,52,2010,17866.0,17866.0,378.33721851724465,0.15057736761369245,72,20,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,360
14413,2015-01-01,2013-12-01,13,2013,10439.0,10439.0,216.7069325997008,0.09002065034537284,60,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,300
14415,2015-01-01,2010-05-01,56,2010,6095.0,6095.0,129.68759893973422,0.1006228178457014,60,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,623
14416,2015-01-01,2013-10-01,15,2013,60343.0,60343.0,1236.7106719238404,0.08454654133783646,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,634
14417,2015-01-01,2013-08-01,17,2013,22518.0,22518.0,472.3759933814821,0.14691257443836073,72,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,776
14419,2015-01-01,2011-10-01,39,2011,12282.0,12282.0,231.10203012170348,0.1057344448022613,72,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,630
14422,2015-01-01,2014-10-01,3,2014,12584.0,12584.0,402.7292286047678,0.09436503630674488,36,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,949
14426,2015-01-01,2010-06-01,55,2010,31379.0,31379.0,616.1568055609001,0.06648883561394883,60,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,159
14427,2015-01-01,2015-01-01,0,2015,16496.0,16496.0,418.8992100242122,0.10065366891861591,48,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,383
14428,2015-01-01,2010-05-01,56,2010,30968.0,30968.0,564.3890556836835,0.09400422449523682,72,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,483
14430,2015-01-01,2014-04-01,9,2014,9247.0,9247.0,207.06507842386083,0.1229276941033611,60,51,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,551
14444,2015-01-01,2012-12-01,25,2012,12765.0,12765.0,334.1779940682948,0.11684593208029596,48,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,294
14449,2015-01-01,2012-08-01,29,2012,23280.0,23280.0,617.6703788614416,0.12403190520677404,48,19,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,393
14453,2015-01-01,2011-02-01,47,2011,3804.0,3804.0,78.33375148977498,0.0865738564629364,60,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,114
14455,2015-01-01,2014-04-01,9,2014,6483.0,6483.0,148.1881522371934,0.180886942181161,72,63,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,259
14461,2015-01-01,2014-10-01,3,2014,22930.0,22930.0,706.1912847702175,0.06826213559827683,36,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,990
14463,2015-01-01,2013-01-01,24,2013,22278.0,22278.0,715.6411800903072,0.09692955682787255,36,12,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,445
14464,2015-01-01,2012-08-01,29,2012,38683.0,38683.0,737.7696282614089,0.1107437073096831,72,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,957
14465,2015-01-01,2012-10-01,27,2012,14161.0,14161.0,308.0856585303018,0.16116304511797633,72,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,100
14466,2015-01-01,2011-12-01,37,2011,9744.0,9744.0,163.7438594663794,0.06488769948452656,72,35,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,697
14470,2015-01-01,2011-09-01,40,2011,13291.0,13291.0,261.2178061463751,0.06686740797179067,60,20,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,926
14483,2015-01-01,2012-09-01,28,2012,24679.0,24679.0,516.7679439718424,0.1462071691403744,72,44,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,984
14487,2015-01-01,2013-05-01,20,2013,12570.0,12570.0,264.45713040881867,0.0957545258222502,60,40,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,596
14488,2015-01-01,2014-02-01,11,2014,31834.0,31834.0,669.3819577332102,0.09551964824881003,60,49,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,137
14491,2015-01-01,2014-01-01,12,2014,7533.0,7533.0,158.58035922507887,0.09601343937586955,60,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,325
14507,2015-01-01,2011-10-01,39,2011,4047.0,4047.0,67.41724877158366,0.06181237230230679,72,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,283
14509,2015-01-01,2014-02-01,11,2014,4940.0,4940.0,87.3328504524507,0.08297206090764604,72,61,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,278
14511,2015-01-01,2014-02-01,11,2014,6387.0,6387.0,163.22497400155945,0.10401450573451097,48,37,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,101
14512,2015-01-01,2014-01-01,12,2014,17092.0,17092.0,422.42160395768974,0.08640267804981192,48,36,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,734
14514,2015-01-01,2012-07-01,30,2012,23379.0,23379.0,768.9707102849075,0.11322208656912282,36,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,158
14523,2015-01-01,2012-04-01,33,2012,14784.0,14784.0,303.5619264300246,0.08534450052611799,60,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,554
14542,2015-01-01,2012-12-01,25,2012,27268.0,27268.0,613.9025216945992,0.12530906968604721,60,35,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,162
14544,2015-01-01,2011-02-01,47,2011,23729.0,23729.0,468.8308244341299,0.0690777430590308,60,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,772
14551,2015-01-01,2013-04-01,21,2013,21599.0,21599.0,573.2905845526029,0.1242392613803659,48,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,950
14553,2015-01-01,2010-06-01,55,2010,11717.0,11717.0,262.6932455564729,0.1234629684935903,60,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,183
14554,2015-01-01,2013-07-01,18,2013,4348.0,4348.0,77.95983965139727,0.08807297483121959,72,54,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,426
14555,2015-01-01,2014-03-01,10,2014,8904.0,8904.0,222.17020116935083,0.09140330969684125,48,38,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,600
14558,2015-01-01,2014-04-01,9,2014,21770.0,21770.0,516.2793245974615,0.06500477987704946,48,39,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,328
14565,2015-01-01,2011-10-01,39,2011,17832.0,17832.0,348.87740782351295,0.06496869455021362,60,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,416
14566,2015-01-01,2015-01-01,0,2015,13163.0,13163.0,369.65518195389234,0.15496150855033683,48,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,807
14568,2015-01-01,2013-09-01,16,2013,35778.0,35778.0,636.5158049035288,0.08525018925773739,72,56,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,574
14581,2015-01-01,2014-01-01,12,2014,33666.0,33666.0,1162.0595105631041,0.14697349147110714,36,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,716
14582,2015-01-01,2012-12-01,25,2012,14866.0,14866.0,425.0160111387575,0.16485998397440074,48,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,291
14589,2015-01-01,2012-08-01,29,2012,6342.0,6342.0,142.59001528989913,0.12471502169103665,60,31,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,713
14604,2015-01-01,2014-08-01,5,2014,9894.0,9894.0,253.11993801491255,0.10458154225364244,48,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,140
14605,2015-01-01,2013-10-01,15,2013,7821.0,7821.0,176.53980185743026,0.12646525566343783,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,148
14614,2015-01-01,2011-01-01,48,2011,15935.0,15935.0,344.6831470622885,0.10775380073815653,60,12,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,706
14615,2015-01-01,2011-11-01,38,2011,13775.0,13775.0,337.6444585462508,0.08209527472446328,48,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,369
14617,2015-01-01,2012-07-01,30,2012,8541.0,8541.0,229.93758417869634,0.1318945622593653,48,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,952
14623,2015-01-01,2014-10-01,3,2014,27981.0,27981.0,658.401537212719,0.14503884514949403,60,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,930
14642,2015-01-01,2014-01-01,12,2014,17315.0,17315.0,351.56347932229124,0.08057624698535623,60,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,191
14644,2015-01-01,2012-04-01,33,2012,41693.0,41693.0,1466.259969056402,0.16022238203826572,36,3,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,905
14651,2015-01-01,2013-04-01,21,2013,8131.0,8131.0,202.93077516494324,0.09152810114815808,48,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,442
14666,2015-01-01,2011-05-01,44,2011,22734.0,22734.0,499.81658418846786,0.11485685946844923,60,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,675
14678,2015-01-01,2011-03-01,46,2011,15949.0,15949.0,359.0400646737401,0.12527170431152368,60,14,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,892
14679,2015-01-01,2014-07-01,6,2014,10784.0,10784.0,298.0543376520446,0.14620131291101926,48,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,864
14684,2015-01-01,2012-09-01,28,2012,17918.0,17918.0,396.8774401080914,0.11812176188025111,60,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,459
14689,2015-01-01,2014-11-01,2,2014,15592.0,15592.0,313.8317074531886,0.13101544899813589,72,70,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,800
14704,2015-01-01,2013-04-01,21,2013,21537.0,21537.0,443.7242501268466,0.13994661685602122,72,51,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,201
14706,2015-01-01,2011-05-01,44,2011,8472.0,8472.0,221.28182732755502,0.11561797787138893,48,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,833
14733,2015-01-01,2013-10-01,15,2013,19266.0,19266.0,397.2112026802495,0.08708592470366912,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,790
14739,2015-01-01,2012-02-01,35,2012,14715.0,14715.0,291.1228151644434,0.12448266908953107,72,37,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,882
14745,2015-01-01,2013-05-01,20,2013,6778.0,6778.0,183.12756735711488,0.13382914064409585,48,28,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,317
14757,2015-01-01,2014-04-01,9,2014,12181.0,12181.0,347.7183192079476,0.16400775192335837,48,39,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,978
14762,2015-01-01,2011-02-01,47,2011,18716.0,18716.0,421.96974793104016,0.12594310795621205,60,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,634
14766,2015-01-01,2013-04-01,21,2013,9742.0,9742.0,267.1839807317479,0.14198169964105878,48,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,331
14767,2015-01-01,2014-08-01,5,2014,13588.0,13588.0,266.0971360138155,0.06536491299219493,60,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,262
14768,2015-01-01,2013-04-01,21,2013,22851.0,22851.0,546.5844547603283,0.06942331077251439,48,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,518
14772,2015-01-01,2013-05-01,20,2013,28305.0,28305.0,886.3758637287606,0.07954043571505015,36,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,310
14774,2015-01-01,2014-04-01,9,2014,22749.0,22749.0,581.7532330994492,0.10436439598709078,48,39,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,271
14780,2015-01-01,2013-07-01,18,2013,16865.0,16865.0,315.5047726945982,0.10359550066520438,72,54,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,378
14794,2015-01-01,2014-07-01,6,2014,8428.0,8428.0,272.3196570543437,0.10093925068315658,36,30,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,688
14797,2015-01-01,2014-03-01,10,2014,12445.0,12445.0,277.9622178714657,0.12179482863588112,60,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,756
14799,2015-01-01,2012-09-01,28,2012,8434.0,8434.0,263.229291412005,0.07726813719258735,36,8,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,557
14804,2015-01-01,2014-02-01,11,2014,13080.0,13080.0,270.849559932949,0.08894423033969201,60,49,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,406
14809,2015-01-01,2010-07-01,54,2010,47916.0,47916.0,842.793201168549,0.08114032896094796,72,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,978
14814,2015-01-01,2012-04-01,33,2012,48563.0,48563.0,1707.4017560914433,0.16002951322440517,36,3,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,944
14820,2015-01-01,2011-02-01,47,2011,5535.0,5535.0,109.82175379332257,0.07085004985077233,60,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,256
14822,2015-01-01,2010-08-01,53,2010,18819.0,18819.0,383.8766110828986,0.08254375805420334,60,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,591
14823,2015-01-01,2012-11-01,26,2012,13386.0,13386.0,259.90608508906865,0.11741954566874586,72,46,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,125
14829,2015-01-01,2014-10-01,3,2014,13050.0,13050.0,273.4741395570658,0.0940583357148132,60,57,Current,Paid off,payoff,0,0.0,0.0,0.0,0,0.0,0.0,0,719
14838,2015-01-01,2013-03-01,22,2013,10823.0,10823.0,185.29650556248117,0.0714895678091956,72,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,101
14843,2015-01-01,2012-01-01,36,2012,63714.0,63714.0,1970.8664176277268,0.07122244577357495,36,0,Current,Matured,matured,0,0.0,0.0,0.0,0,0.0,0.0,0,927
14848,2015-01-01,2012-07-01,30,2012,10231.0,10231.0,331.80627543668,0.10349365232269259,36,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,509
14859,2015-01-01,2014-02-01,11,2014,30628.0,30628.0,638.1969650158485,0.09161951035829852,60,49,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,244
14862,2015-01-01,2013-06-01,19,2013,11969.0,11969.0,417.9929438602633,0.15524975752836556,36,17,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,761
14867,2015-01-01,2014-12-01,1,2014,36737.0,36737.0,1146.241042154496,0.07706771495204871,36,35,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,542
14869,2015-01-01,2011-09-01,40,2011,11118.0,11118.0,236.67310172730663,0.15261679935309505,72,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,655
14873,2015-01-01,2012-12-01,25,2012,6449.0,6449.0,124.68748799233819,0.1158371643501716,72,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,815
14876,2015-01-01,2012-11-01,26,2012,30521.0,30521.0,708.3574007697028,0.13885346490040254,60,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,612
14881,2015-01-01,2014-03-01,10,2014,27971.0,27971.0,654.1108815469039,0.14225499563038985,60,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,424
14886,2015-01-01,2014-11-01,2,2014,57785.0,57785.0,1270.8660974314657,0.11500802498134319,60,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,596
14898,2015-01-01,2013-10-01,15,2013,17303.0,17303.0,401.5579269679641,0.13882571645198608,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,291
14899,2015-01-01,2014-05-01,8,2014,6074.0,6074.0,207.8428258534435,0.14084003171335713,36,28,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,588
14904,2015-01-01,2010-10-01,51,2010,11690.0,11690.0,201.74651777077838,0.07433735918116421,72,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,136
14913,2015-01-01,2009-03-01,70,2009,6018.0,6018.0,113.44563707605785,0.10641671556419229,72,2,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,321
14917,2015-01-01,2011-02-01,47,2011,9874.0,9874.0,236.5956827505091,0.07032838365355487,48,1,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,101
14918,2015-01-01,2014-11-01,2,2014,71011.0,71011.0,1583.5419637382658,0.12109760499019423,60,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,339
14923,2015-01-01,2014-06-01,7,2014,7698.0,7698.0,199.5096220275258,0.11147213664752131,48,41,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,140
14930,2015-01-01,2013-08-01,17,2013,6261.0,6261.0,123.44038417507205,0.06818676761745363,60,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,421
14935,2015-01-01,2012-10-01,27,2012,30622.0,30622.0,640.0519636955245,0.09294759514792522,60,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,147
14937,2015-01-01,2013-07-01,18,2013,49270.0,49270.0,1243.1099863706672,0.09724677231371788,48,30,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,136
14942,2015-01-01,2012-01-01,36,2012,4780.0,4780.0,101.14434790053338,0.15027417044513577,72,36,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,500
14943,2015-01-01,2012-01-01,36,2012,10850.0,10850.0,219.48879338594068,0.07901699423219817,60,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,846
14945,2015-01-01,2011-04-01,45,2011,11273.0,11273.0,227.1972344300751,0.07744015214502993,60,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,334
14951,2015-01-01,2013-01-01,24,2013,19481.0,19481.0,501.0782038913818,0.10744005304857145,48,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,537
14958,2015-01-01,2009-11-01,62,2009,9299.0,9299.0,167.29544030589508,0.08929750546241796,72,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,329
14964,2015-01-01,2013-12-01,13,2013,30669.0,30669.0,602.4299612633779,0.06663794530491753,60,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,193
14970,2015-01-01,2014-08-01,5,2014,18263.0,18263.0,397.0290470113633,0.10994199816260042,60,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,146
14973,2015-01-01,2010-02-01,59,2010,28533.0,28533.0,611.5981386297567,0.10380529388616865,60,1,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,1,994
14978,2015-01-01,2014-06-01,7,2014,7020.0,7020.0,174.78101147935567,0.09026400202124304,48,41,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,153
14982,2015-01-01,2010-07-01,54,2010,14144.0,14144.0,302.0574401634018,0.102208420531366,60,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,776
14987,2015-01-01,2012-01-01,36,2012,23127.0,23127.0,468.6029259694405,0.07970246878313532,60,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,714
14989,2015-01-01,2012-09-01,28,2012,6125.0,6125.0,134.94767846079523,0.11578971940348613,60,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,246
14996,2015-01-01,2013-10-01,15,2013,8863.0,8863.0,163.67437323511882,0.09883519331438531,72,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,788
14998,2015-01-01,2013-04-01,21,2013,23516.0,23516.0,594.1899521939798,0.09801738034777396,48,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,836
15005,2015-01-01,2010-01-01,60,2010,35215.0,35215.0,637.5155790318003,0.09156934117725471,72,12,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,131
15021,2015-01-01,2013-10-01,15,2013,19838.0,19838.0,453.16901409159567,0.13176413776751603,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,415
15029,2015-01-01,2013-03-01,22,2013,36017.0,36017.0,1229.9741615622256,0.13942733672155427,36,14,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,254
15044,2015-01-01,2012-02-01,35,2012,8822.0,8822.0,189.95814768529115,0.10577520123877725,60,25,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,0.0,0.0,0,887
15046,2015-01-01,2010-09-01,52,2010,9858.0,9858.0,189.13620252640698,0.11296059801530305,72,20,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,941
15047,2015-01-01,2012-06-01,31,2012,23952.0,23952.0,538.7201899689942,0.12487651413579277,60,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,532
15064,2015-01-01,2013-03-01,22,2013,35359.0,35359.0,798.0226354850182,0.12639884648933616,60,38,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,562
15066,2015-01-01,2014-09-01,4,2014,11278.0,11278.0,292.1796000185937,0.11126587262943197,48,44,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,311
15076,2015-01-01,2013-07-01,18,2013,9275.0,9275.0,202.9059010872629,0.11268662211561445,60,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,461
15081,2015-01-01,2013-10-01,15,2013,17201.0,17201.0,462.87643096654455,0.1316579226813969,48,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,947
15084,2015-01-01,2010-05-01,56,2010,21756.0,21756.0,532.9437505192656,0.16334984144174336,60,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,753
15104,2015-01-01,2013-08-01,17,2013,10551.0,10551.0,347.21196648953816,0.11356851697487146,36,19,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,737
15109,2015-01-01,2012-04-01,33,2012,45573.0,45573.0,1154.579487893392,0.09941975157178251,48,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,436
15111,2015-01-01,2011-06-01,43,2011,13510.0,13510.0,364.7830054161463,0.1334885034212712,48,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,702
15115,2015-01-01,2012-03-01,34,2012,20873.0,20873.0,728.3589153971083,0.15467674027373188,36,2,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,130
15121,2015-01-01,2013-05-01,20,2013,22787.0,22787.0,712.0868583057413,0.07811973427930734,36,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,590
15135,2015-01-01,2014-05-01,8,2014,17883.0,17883.0,474.4308898784943,0.1239808445252532,48,40,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,878
15151,2015-01-01,2013-10-01,15,2013,41032.0,41032.0,847.9469680752378,0.08808430871681272,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,651
15153,2015-01-01,2011-12-01,37,2011,17163.0,17163.0,373.88761111451305,0.1108435208626314,60,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,421
15155,2015-01-01,2014-11-01,2,2014,11797.0,11797.0,271.52383350128576,0.13512615867153158,60,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,471
15158,2015-01-01,2012-06-01,31,2012,9003.0,9003.0,245.6450391805034,0.13916878230203794,48,17,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,856
15159,2015-01-01,2014-01-01,12,2014,13178.0,13178.0,253.62153965553983,0.11412118572174382,72,60,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,385
15161,2015-01-01,2014-10-01,3,2014,20360.0,20360.0,473.9710053506033,0.1402173173781893,60,57,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,768
15162,2015-01-01,2014-09-01,4,2014,11847.0,11847.0,250.4570902711212,0.09784105101147621,60,56,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,601
15165,2015-01-01,2014-04-01,9,2014,14580.0,14580.0,374.4802934713753,0.10667854802222573,48,39,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,807
15173,2015-01-01,2011-12-01,37,2011,11755.0,11755.0,236.77034034555956,0.07718825452723185,60,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,709
15182,2015-01-01,2009-03-01,70,2009,16572.0,16572.0,284.98814772653844,0.07307336094854307,72,2,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,679
15191,2015-01-01,2012-06-01,31,2012,14211.0,14211.0,277.54322927381594,0.11961483715412018,72,41,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,667
15193,2015-01-01,2010-12-01,49,2010,14874.0,14874.0,315.56636515380626,0.09936821858284513,60,11,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,422
15194,2015-01-01,2013-03-01,22,2013,9463.0,9463.0,170.73323918355993,0.09033543280502768,72,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,235
15195,2015-01-01,2012-09-01,28,2012,34060.0,34060.0,665.1486190794863,0.1195871946275582,72,44,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,144
15199,2015-01-01,2014-12-01,1,2014,9601.0,9601.0,172.81041071707523,0.08946930393082435,72,71,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,329
15200,2015-01-01,2013-11-01,14,2013,8336.0,8336.0,202.66616622941459,0.07785071291293331,48,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,470
15206,2015-01-01,2012-05-01,32,2012,14554.0,14554.0,377.0291354084099,0.11123488984806365,48,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,227
15207,2015-01-01,2012-08-01,29,2012,7660.0,7660.0,239.37433643783473,0.07812442026131669,36,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,341
15214,2015-01-01,2015-01-01,0,2015,12977.0,12977.0,434.0873816801926,0.12493522424613751,36,36,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,573
15225,2015-01-01,2013-11-01,14,2013,28388.0,28388.0,657.3324125943074,0.13781816832988295,60,46,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,279
15228,2015-01-01,2012-02-01,35,2012,14529.0,14529.0,370.9695873199225,0.103542395116666,48,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,355
