account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,drawn_amount,committed_amount_t,delinquency_state,noi_current,dscr_reported,current_ltv,committed_amount,undrawn_amount,utilisation,lgd_realised,workout_months,watchlist_transfer_flag,appraiser_panel_code
16739,2008-01-01,2003-01-01,60,2003,25100851.371602345,2.5100852e+07,488797.9960158041,0.06301623691841057,60,0,Current,Matured,matured,0,0.0,0.0,0.0,2.5100852e+07,3.3397292e+07,0,4.0638362e+06,1.3955984,56.46629,33397291.0,8296439.0,0.7515834742404706,0.0,0.0,0,592
16747,2008-01-01,2004-02-01,47,2004,5030524.927038594,5.030525e+06,95382.85380271307,0.051952463828201664,60,13,Current,Current,none,0,0.0,0.0,0.0,5.030525e+06,8.041393e+06,0,2.202351e+06,2.700304,50.410484,8041393.0,3010868.0,0.6255788020806843,0.0,0.0,0,761
16748,2008-01-01,2001-03-01,82,2001,11930529.0,1.1930529e+07,164539.67463100783,0.04265768817878299,84,2,Current,Current,none,0,0.0,0.0,0.0,1.1930529e+07,1.1930529e+07,0,772545.3,2.6988542,48.77378,11930529.0,0.0,1.0,0.0,0.0,0,478
16753,2008-01-01,2003-09-01,52,2003,6389648.015424974,6.389648e+06,121521.51467121397,0.053206699540451576,60,8,Current,Current,none,0,0.0,0.0,0.0,6.389648e+06,9.152563e+06,0,1.427513e+06,2.942083,29.951683,9152563.0,2762915.0,0.6981266340368266,0.0,0.0,0,304
16758,2008-01-01,2005-08-01,29,2005,7170876.0,7.170876e+06,103149.48600896729,0.0553045573016579,84,55,Current,Current,none,0,0.0,0.0,0.0,7.170876e+06,7.170876e+06,0,691962.3,2.6791334,47.137077,7170876.0,0.0,1.0,0.0,0.0,0,995
16771,2008-01-01,2002-06-01,67,2002,55589186.0,5.5589184e+07,617180.2419065814,0.06000942424109126,120,53,Current,Current,none,0,0.0,0.0,0.0,5.5589184e+07,5.5589184e+07,0,4.423574e+06,1.4548496,48.77378,55589186.0,2.0,0.9999999640217794,0.0,0.0,0,300
16774,2008-01-01,2004-07-01,42,2004,10490565.0,1.0490565e+07,149124.48614948994,0.051724986003903274,84,42,Current,Current,none,0,0.0,0.0,0.0,1.0490565e+07,1.0490565e+07,0,1.6845036e+06,1.8924268,40.344753,10490565.0,0.0,1.0,0.0,0.0,0,528
16777,2008-01-01,2007-05-01,8,2007,56342892.0,5.6342892e+07,638985.6019747629,0.06472902724252222,120,112,Current,Current,none,0,0.0,0.0,0.0,5.6342892e+07,5.6342892e+07,0,2.9720898e+06,0.88633263,70.26784,56342892.0,0.0,1.0,0.0,0.0,0,527
16781,2008-01-01,2001-11-01,74,2001,6931899.0,6.931899e+06,77266.72598476318,0.06088500644162931,120,46,Current,Current,none,0,0.0,0.0,0.0,6.931899e+06,6.931899e+06,0,1.4469811e+06,1.9370323,51.80168,6931899.0,0.0,1.0,0.0,0.0,0,904
16782,2008-01-01,2004-06-01,43,2004,89616661.0,8.9616664e+07,1338657.8883290023,0.06681786684416903,84,41,Current,Current,none,0,0.0,0.0,0.0,8.9616664e+07,8.9616664e+07,0,4.2930815e+06,2.5130975,50.901497,89616661.0,0.0,1.0,0.0,0.0,0,590
16789,2008-01-01,2004-09-01,40,2004,16853026.0,1.6853026e+07,242445.56618867538,0.055333499303187914,84,44,Current,Current,none,0,0.0,0.0,0.0,1.6853026e+07,1.6853026e+07,0,4.003758e+06,1.3279737,42.47247,16853026.0,0.0,1.0,0.0,0.0,0,581
16791,2008-01-01,2006-06-01,19,2006,5910090.570900177,5.9100905e+06,117477.35739678993,0.0716136818612669,60,41,Current,Current,none,0,0.0,0.0,0.0,5.9100905e+06,7.072374e+06,0,1.435186e+06,1.5081784,60.366566,7072374.0,1162283.5,0.8356586487083404,0.0,0.0,0,459
16799,2008-01-01,2005-08-01,29,2005,10302207.0,1.0302207e+07,145976.73236050163,0.05075605561413908,84,55,Current,Current,none,0,0.0,0.0,0.0,1.0302207e+07,1.0302207e+07,0,1.9708049e+06,1.673224,45.745876,10302207.0,0.0,1.0,0.0,0.0,0,414
16808,2008-01-01,2003-06-01,55,2003,26390785.0,2.6390784e+07,389002.46192818985,0.06273630693849609,84,29,Current,Current,none,0,0.0,0.0,0.0,2.6390784e+07,2.6390784e+07,0,2.6214302e+06,1.9402673,42.96348,26390785.0,1.0,0.9999999621079858,0.0,0.0,0,679
16824,2008-01-01,2006-01-01,24,2006,55770622.0,5.5770624e+07,1065690.0289059242,0.05515783010875791,60,36,Current,Current,none,0,0.0,0.0,0.0,5.5770624e+07,5.5770624e+07,0,3.9379262e+06,2.7305727,43.95212,55770622.0,0.0,1.0,0.0,0.0,0,647
16828,2008-01-01,2007-10-01,3,2007,8591142.0,8.591142e+06,162378.66377412187,0.05064302675012913,60,57,Current,Current,none,0,0.0,0.0,0.0,8.591142e+06,8.591142e+06,0,2.5838015e+06,1.1488076,71.45622,8591142.0,0.0,1.0,0.0,0.0,0,562
16840,2008-01-01,2006-08-01,17,2006,12470790.434573453,1.247079e+07,180754.8995560212,0.057610252122585276,84,67,Current,Current,none,0,0.0,0.0,0.0,1.247079e+07,1.6484731e+07,0,5.4966625e+06,2.2726836,44.074574,16484731.0,4013941.0,0.7565055201689369,0.0,0.0,0,234
16846,2008-01-01,2007-08-01,5,2007,3662809.14093914,3.6628092e+06,39997.68022437492,0.0563561061457135,120,115,Current,Current,none,0,0.0,0.0,0.0,3.6628092e+06,7.875309e+06,0,1.8168316e+06,1.740529,72.39833,7875309.0,4212499.75,0.46510038526742253,0.0,0.0,0,220
16851,2008-01-01,2003-11-01,50,2003,22793671.0,2.2793672e+07,315188.653996565,0.043443899934385924,84,34,Current,Current,none,0,0.0,0.0,0.0,2.2793672e+07,2.2793672e+07,0,1.8427072e+06,1.9399235,42.79981,22793671.0,0.0,1.0,0.0,0.0,0,553
16852,2008-01-01,2000-04-01,93,2000,24814176.0,2.4814176e+07,284938.4030965875,0.06750930512283573,120,27,Current,Paid off,payoff,0,0.0,0.0,0.0,2.4814176e+07,2.4814176e+07,0,4.1639428e+06,1.7636425,57.12097,24814176.0,0.0,1.0,0.0,0.0,0,489
16862,2008-01-01,2000-05-01,92,2000,53162841.46765664,5.316284e+07,547833.3143190609,0.04377342065512595,120,28,Current,Current,none,0,0.0,0.0,0.0,5.316284e+07,7.1009256e+07,0,5.939836e+06,2.4574327,28.069473,71009255.0,17846415.0,0.7486748030239156,0.0,0.0,0,592
16864,2008-01-01,2004-12-01,37,2004,2278932.923981358,2.278933e+06,31869.44701894104,0.046807226343208816,84,47,Current,Current,none,0,0.0,0.0,0.0,2.278933e+06,4.577733e+06,0,1.3189181e+06,2.1134305,46.155052,4577733.0,2298800.0,0.4978300394540267,0.0,0.0,0,491
16872,2008-01-01,2007-02-01,11,2007,1173868.2119694017,1.1738682e+06,12400.129928675768,0.04911768643406407,120,109,Current,Current,none,0,0.0,0.0,0.0,1.1738682e+06,1.558459e+06,0,360982.1,1.7361654,69.002106,1558459.0,384590.75,0.7532236972547882,0.0,0.0,0,724
16875,2008-01-01,2006-10-01,15,2006,18228200.589959506,1.82282e+07,272568.6125777942,0.06713735945694763,84,69,Current,Current,none,0,0.0,0.0,0.0,1.82282e+07,3.2119844e+07,0,8.033716e+06,1.518787,59.164158,32119844.0,13891644.0,0.5675058695801884,0.0,0.0,0,925
16882,2008-01-01,2003-04-01,57,2003,9581708.0,9.581708e+06,137232.5192016618,0.05399406137214193,84,27,Current,Current,none,0,0.0,0.0,0.0,9.581708e+06,9.581708e+06,0,1.8322766e+06,1.759808,50.65599,9581708.0,0.0,1.0,0.0,0.0,0,664
16893,2008-01-01,2007-08-01,5,2007,3686608.0,3.686608e+06,69077.99205125464,0.047075601402590116,60,55,Current,Current,none,0,0.0,0.0,0.0,3.686608e+06,3.686608e+06,0,618217.4,1.8447822,59.301674,3686608.0,0.0,1.0,0.0,0.0,0,455
16894,2008-01-01,2003-12-01,49,2003,7297121.583497879,7.2971215e+06,145510.3036888796,0.07295222216305006,60,11,Current,Current,none,0,0.0,0.0,0.0,7.2971215e+06,1.0570912e+07,0,1.0950715e+06,1.9215895,49.10112,10570912.0,3273790.5,0.6903019815130426,0.0,0.0,0,934
16895,2008-01-01,2001-05-01,80,2001,6010675.544872804,6.0106755e+06,70429.96992296076,0.07206355508417006,120,40,Current,Current,none,0,0.0,0.0,0.0,6.0106755e+06,9.527876e+06,0,1.1553438e+06,1.4694321,51.638012,9527876.0,3517200.5,0.6308515664981367,0.0,0.0,0,553
16905,2008-01-01,2004-08-01,41,2004,11887491.0,1.1887491e+07,234925.37523158966,0.06917720486753737,60,19,Current,Current,none,0,0.0,0.0,0.0,1.1887491e+07,1.1887491e+07,0,1.7947298e+06,1.5862719,54.42041,11887491.0,0.0,1.0,0.0,0.0,0,885
16915,2008-01-01,2003-08-01,53,2003,28703609.0,2.8703608e+07,555286.1994811326,0.06027343625042126,60,7,Current,Current,none,0,0.0,0.0,0.0,2.8703608e+07,2.8703608e+07,0,3.2998765e+06,2.4750733,32.979588,28703609.0,1.0,0.9999999651611754,0.0,0.0,0,101
16921,2008-01-01,2005-12-01,25,2005,17210479.0,1.721048e+07,338871.929507588,0.0676361226421642,60,35,Current,Current,none,0,0.0,0.0,0.0,1.721048e+07,1.721048e+07,0,2.7027772e+06,2.4075089,61.3764,17210479.0,0.0,1.0,0.0,0.0,0,421
16930,2008-01-01,2004-06-01,43,2004,23203250.0,2.320325e+07,270479.1139863439,0.07089348851094898,120,77,Current,Current,none,0,0.0,0.0,0.0,2.320325e+07,2.320325e+07,0,2.3460078e+06,3.187597,37.56236,23203250.0,0.0,1.0,0.0,0.0,0,199
16937,2008-01-01,2004-07-01,42,2004,16586154.0,1.6586154e+07,316896.50990590337,0.055106700323593355,60,18,Current,Current,none,0,0.0,0.0,0.0,1.6586154e+07,1.6586154e+07,0,2.9127815e+06,1.471575,36.744007,16586154.0,0.0,1.0,0.0,0.0,0,176
16946,2008-01-01,2005-06-01,31,2005,5623347.0,5.623347e+06,85340.41094644695,0.07170345078585588,84,53,Current,Current,none,0,0.0,0.0,0.0,5.623347e+06,5.623347e+06,0,880942.56,1.696089,57.857487,5623347.0,0.0,1.0,0.0,0.0,0,206
16947,2008-01-01,2006-01-01,24,2006,17566811.0,1.7566812e+07,264029.09848049254,0.06871611836644495,84,60,Current,Current,none,0,0.0,0.0,0.0,1.7566812e+07,1.7566812e+07,0,2.7390898e+06,2.128661,57.009743,17566811.0,0.0,1.0,0.0,0.0,0,182
16954,2008-01-01,2006-10-01,15,2006,11634210.0,1.163421e+07,172552.88712726958,0.06462955641126854,84,69,Current,Current,none,0,0.0,0.0,0.0,1.163421e+07,1.163421e+07,0,8.374568e+06,0.84232676,74.234276,11634210.0,0.0,1.0,0.0,0.0,0,604
16962,2008-01-01,2001-07-01,78,2001,6743120.0,6.74312e+06,97686.27586803286,0.057453981409451405,84,6,Current,Current,none,0,0.0,0.0,0.0,6.74312e+06,6.74312e+06,0,1.5808739e+06,2.965134,33.143257,6743120.0,0.0,1.0,0.0,0.0,0,175
16975,2008-01-01,2003-05-01,56,2003,13292641.0,1.3292641e+07,181433.12785902654,0.03957258709133982,84,28,Current,Current,none,0,0.0,0.0,0.0,1.3292641e+07,1.3292641e+07,0,4.5530185e+06,1.9352024,35.761982,13292641.0,0.0,1.0,0.0,0.0,0,311
16981,2008-01-01,1998-09-01,112,1998,12723917.925473662,1.2723918e+07,151708.44166501198,0.07601257283158777,120,8,Current,Current,none,0,0.0,0.0,0.0,1.2723918e+07,1.6711855e+07,0,1.9861679e+06,1.7446643,55.40243,16711855.0,3987937.0,0.7613707754166129,0.0,0.0,0,895
16987,2008-01-01,2002-02-01,71,2002,10123966.0,1.0123966e+07,156277.55195259495,0.07698436935387797,84,13,Current,Current,none,0,0.0,0.0,0.0,1.0123966e+07,1.0123966e+07,0,2.3253068e+06,1.5422738,52.620033,10123966.0,0.0,1.0,0.0,0.0,0,391
16989,2008-01-01,2000-01-01,96,2000,2954531.6321422826,2.9545318e+06,33063.53985461572,0.06176296713950767,120,24,Current,Current,none,0,0.0,0.0,0.0,2.9545318e+06,5.817082e+06,0,1.3780866e+06,1.3735319,61.54007,5817082.0,2862550.25,0.5079061546665493,0.0,0.0,0,864
16999,2008-01-01,2000-03-01,94,2000,3933298.0,3.933298e+06,47366.31927134957,0.0782862176823527,120,26,Current,Current,none,0,0.0,0.0,0.0,3.933298e+06,3.933298e+06,0,1.3976682e+06,1.3431994,47.05524,3933298.0,0.0,1.0,0.0,0.0,0,491
17000,2008-01-01,2004-11-01,38,2004,2175995.008359108,2.175995e+06,42560.98554167158,0.0648542345029233,60,22,Current,Current,none,0,0.0,0.0,0.0,2.175995e+06,3.154974e+06,0,807281.2,1.6364362,54.665913,3154974.0,978979.0,0.6897029896284407,0.0,0.0,0,907
17013,2008-01-01,2004-10-01,39,2004,10983392.0,1.0983392e+07,210884.57201205424,0.05714473213801136,60,21,Current,Current,none,0,0.0,0.0,0.0,1.0983392e+07,1.0983392e+07,0,4.0879748e+06,1.4012134,38.298874,10983392.0,0.0,1.0,0.0,0.0,0,951
17019,2008-01-01,2005-02-01,35,2005,13692796.0,1.3692796e+07,270537.34001823183,0.06907615602809192,60,25,Current,Current,none,0,0.0,0.0,0.0,1.3692796e+07,1.3692796e+07,0,3.2544602e+06,1.803397,58.757675,13692796.0,0.0,1.0,0.0,0.0,0,817
17020,2008-01-01,2005-09-01,28,2005,15370626.0,1.5370626e+07,228317.51756243614,0.06509726232743374,84,56,Current,Current,none,0,0.0,0.0,0.0,1.5370626e+07,1.5370626e+07,0,1.5382274e+06,2.552013,41.981457,15370626.0,0.0,1.0,0.0,0.0,0,226
17024,2008-01-01,2005-02-01,35,2005,5087854.0,5.087854e+06,101648.19867036291,0.07374995364379144,60,25,Current,Current,none,0,0.0,0.0,0.0,5.087854e+06,5.087854e+06,0,2.1668725e+06,1.4553581,59.33052,5087854.0,0.0,1.0,0.0,0.0,0,969
17027,2008-01-01,2007-12-01,1,2007,7757754.908062259,7.757755e+06,85401.48360538285,0.05813310105363505,120,119,Current,Current,none,0,0.0,0.0,0.0,7.757755e+06,1.0679494e+07,0,993179.3,1.3617154,66.57842,10679494.0,2921739.0,0.7264159706443021,0.0,0.0,0,547
17029,2008-01-01,2004-08-01,41,2004,28952496.0,2.8952496e+07,315875.58805721573,0.056158727927071904,120,79,Current,Current,none,0,0.0,0.0,0.0,2.8952496e+07,2.8952496e+07,0,4.399799e+06,2.363518,43.372658,28952496.0,0.0,1.0,0.0,0.0,0,418
17033,2008-01-01,2005-03-01,34,2005,4500052.041921988,4.500052e+06,51327.69991671042,0.06600547578284777,120,86,Current,Current,none,0,0.0,0.0,0.0,4.500052e+06,1.055257e+07,0,2.5782985e+06,1.1233705,55.23876,10552570.0,6052518.0,0.4264413313534049,0.0,0.0,0,550
17036,2008-01-01,2004-11-01,38,2004,14914762.0,1.4914762e+07,217361.7154467246,0.05927025438394613,84,46,Current,Current,none,0,0.0,0.0,0.0,1.4914762e+07,1.4914762e+07,0,5.853823e+06,2.4530892,52.374527,14914762.0,0.0,1.0,0.0,0.0,0,225
17045,2008-01-01,2001-02-01,83,2001,44032893.0,4.4032892e+07,463704.21472970035,0.048448134745391294,120,37,Current,Current,none,0,0.0,0.0,0.0,4.4032892e+07,4.4032892e+07,0,2.6041468e+06,2.2115035,42.226963,44032893.0,1.0,0.9999999772897048,0.0,0.0,0,118
17058,2008-01-01,2007-09-01,4,2007,10735713.0,1.0735713e+07,215253.85391012713,0.07525906530899407,60,56,Current,Current,none,0,0.0,0.0,0.0,1.0735713e+07,1.0735713e+07,0,1.2977425e+06,1.0658674,81.70107,10735713.0,0.0,1.0,0.0,0.0,0,205
17060,2008-01-01,2007-12-01,1,2007,10613718.0,1.0613718e+07,114200.75499309138,0.05312044463893596,120,119,Current,Current,none,0,0.0,0.0,0.0,1.0613718e+07,1.0613718e+07,0,929727.0,2.0007594,46.943768,10613718.0,0.0,1.0,0.0,0.0,0,252
17061,2008-01-01,2005-10-01,27,2005,12464787.0,1.2464787e+07,182795.7531258098,0.06117547966898759,84,57,Current,Current,none,0,0.0,0.0,0.0,1.2464787e+07,1.2464787e+07,0,2.2063752e+06,1.3353505,45.00936,12464787.0,0.0,1.0,0.0,0.0,0,986
17076,2008-01-01,2006-04-01,21,2006,2295204.6481734393,2.2952048e+06,32168.264090877026,0.04747190321200468,84,63,Current,Current,none,0,0.0,0.0,0.0,2.2952048e+06,4.069285e+06,0,777350.9,1.3440715,64.155365,4069285.0,1774080.25,0.5640314576147898,0.0,0.0,0,188
17090,2008-01-01,1998-11-01,110,1998,7937501.044456277,7.937501e+06,81320.65791861339,0.04252856999644169,120,10,Current,Current,none,0,0.0,0.0,0.0,7.937501e+06,1.5496895e+07,0,4.0658595e+06,1.4257208,42.063293,15496895.0,7559394.0,0.5121994438240692,0.0,0.0,0,528
17095,2008-01-01,2003-04-01,57,2003,9027483.0,9.027483e+06,181125.33739048612,0.07554316033406176,60,3,Current,Current,none,0,0.0,0.0,0.0,9.027483e+06,9.027483e+06,0,2.149827e+06,1.4084177,55.075092,9027483.0,0.0,1.0,0.0,0.0,0,358
17104,2008-01-01,2004-02-01,47,2004,10379267.0,1.0379267e+07,198295.0526668413,0.05508138212002561,60,13,Current,Current,none,0,0.0,0.0,0.0,1.0379267e+07,1.0379267e+07,0,2.8286132e+06,2.480765,51.392506,10379267.0,0.0,1.0,0.0,0.0,0,776
17105,2008-01-01,2005-01-01,36,2005,44590681.0,4.459068e+07,676003.8680305621,0.07137949506984924,84,48,Current,Current,none,0,0.0,0.0,0.0,4.459068e+07,4.459068e+07,0,1.0768349e+06,1.5562915,48.61011,44590681.0,1.0,0.9999999775737894,0.0,0.0,0,403
17107,2008-01-01,2006-10-01,15,2006,16004238.0,1.6004238e+07,304533.3778015957,0.05341948508430619,60,45,Current,Current,none,0,0.0,0.0,0.0,1.6004238e+07,1.6004238e+07,0,1.6467368e+06,1.7893313,47.44296,16004238.0,0.0,1.0,0.0,0.0,0,278
17109,2008-01-01,2006-04-01,21,2006,7351416.0,7.351416e+06,142029.25774606166,0.05972434422716821,60,39,Current,Current,none,0,0.0,0.0,0.0,7.351416e+06,7.351416e+06,0,1.0540595e+06,1.944002,50.09519,7351416.0,0.0,1.0,0.0,0.0,0,650
17111,2008-01-01,2007-01-01,12,2007,3398176.0,3.398176e+06,65129.60260254479,0.05640429390213518,60,48,Current,Current,none,0,0.0,0.0,0.0,3.398176e+06,3.398176e+06,0,840437.2,1.5524756,52.879528,3398176.0,0.0,1.0,0.0,0.0,0,399
17113,2008-01-01,2000-12-01,85,2000,11088755.0,1.1088755e+07,121842.08229283617,0.057719914690560536,120,35,Current,Current,none,0,0.0,0.0,0.0,1.1088755e+07,1.1088755e+07,0,2.6652648e+06,1.681403,49.019287,11088755.0,0.0,1.0,0.0,0.0,0,454
17116,2008-01-01,2004-05-01,44,2004,30775500.0,3.07755e+07,598427.2336847984,0.062407031369195225,60,16,Current,Current,none,0,0.0,0.0,0.0,3.07755e+07,3.07755e+07,0,4.9452055e+06,1.3155925,61.04906,30775500.0,0.0,1.0,0.0,0.0,0,651
17123,2008-01-01,2006-02-01,23,2006,7114978.309572944,7.1149785e+06,136052.56673555184,0.0554511578243054,60,37,Current,Current,none,0,0.0,0.0,0.0,7.1149785e+06,8.138206e+06,0,445202.9,1.6569158,50.2906,8138206.0,1023227.5,0.8742686656002564,0.0,0.0,0,397
17132,2008-01-01,2002-11-01,62,2002,6500776.0,6.500776e+06,94597.99769197237,0.05881475485431879,84,22,Current,Current,none,0,0.0,0.0,0.0,6.500776e+06,6.500776e+06,0,1.290686e+06,1.5646966,56.548122,6500776.0,0.0,1.0,0.0,0.0,0,801
17138,2008-01-01,1999-09-01,100,1999,6457447.0,6.457447e+06,70784.69480030698,0.05719503580904744,120,20,Current,Current,none,0,0.0,0.0,0.0,6.457447e+06,6.457447e+06,0,1.8365199e+06,2.4833474,44.600185,6457447.0,0.0,1.0,0.0,0.0,0,199
17141,2008-01-01,2007-07-01,6,2007,9578435.406691603,9.578435e+06,130628.0148051813,0.03932418096541239,84,78,Current,Current,none,0,0.0,0.0,0.0,9.578435e+06,1.1718882e+07,0,1.3809085e+06,1.4309549,55.12381,11718882.0,2140447.0,0.8173505800297333,0.0,0.0,0,429
17150,2008-01-01,2002-12-01,61,2002,12344225.0,1.2344225e+07,138600.53697493603,0.06249913316844732,120,59,Current,Current,none,0,0.0,0.0,0.0,1.2344225e+07,1.2344225e+07,0,1.635806e+06,2.283486,52.129025,12344225.0,0.0,1.0,0.0,0.0,0,429
17151,2008-01-01,2005-05-01,32,2005,35797225.0,3.5797224e+07,534398.6242667475,0.06663037456116151,84,52,Current,Current,none,0,0.0,0.0,0.0,3.5797224e+07,3.5797224e+07,0,3.6940305e+06,1.7224336,56.875465,35797225.0,1.0,0.9999999720648738,0.0,0.0,0,629
17154,2008-01-01,2001-02-01,83,2001,13409964.0,1.3409964e+07,152634.2899149257,0.06553730352806765,120,37,Current,Current,none,0,0.0,0.0,0.0,1.3409964e+07,1.3409964e+07,0,3.9863702e+06,1.5686047,49.755802,13409964.0,0.0,1.0,0.0,0.0,0,299
17160,2008-01-01,2006-07-01,18,2006,9902332.0,9.902332e+06,150521.1848557781,0.07220257867525451,84,66,Current,Current,none,0,0.0,0.0,0.0,9.902332e+06,9.902332e+06,0,2.372164e+06,1.566606,55.705727,9902332.0,0.0,1.0,0.0,0.0,0,187
17162,2008-01-01,2005-04-01,33,2005,10189285.0,1.0189285e+07,200263.0260845879,0.06687891723007934,60,27,Current,Current,none,0,0.0,0.0,0.0,1.0189285e+07,1.0189285e+07,0,1.2914526e+06,1.6906868,48.855614,10189285.0,0.0,1.0,0.0,0.0,0,951
17174,2008-01-01,2002-07-01,66,2002,11869039.358846344,1.1869039e+07,172914.68698323227,0.05916482321183565,84,18,Current,Current,none,0,0.0,0.0,0.0,1.1869039e+07,1.4084528e+07,0,3.5772765e+06,2.0526426,53.192883,14084528.0,2215489.0,0.8427005150616336,0.0,0.0,0,283
17180,2008-01-01,2007-01-01,12,2007,22629165.0,2.2629164e+07,337845.64322206675,0.06665431432514159,84,72,Current,Current,none,0,0.0,0.0,0.0,2.2629164e+07,2.2629164e+07,0,2.0051432e+06,1.1212178,70.40919,22629165.0,1.0,0.99999995580924,0.0,0.0,0,596
17189,2008-01-01,2006-11-01,14,2006,63485684.0,6.3485684e+07,718935.5153688696,0.06440155555810166,120,106,Current,Current,none,0,0.0,0.0,0.0,6.3485684e+07,6.3485684e+07,0,1.2542424e+06,1.6493926,55.332115,63485684.0,0.0,1.0,0.0,0.0,0,883
17191,2008-01-01,2005-06-01,31,2005,22374148.0,2.2374148e+07,427557.2347736899,0.05517911976730218,60,29,Current,Current,none,0,0.0,0.0,0.0,2.2374148e+07,2.2374148e+07,0,852976.3,1.7763363,54.256737,22374148.0,0.0,1.0,0.0,0.0,0,825
17192,2008-01-01,2002-04-01,69,2002,8415591.0,8.415591e+06,94417.28719515327,0.06232824264754302,120,51,Current,Current,none,0,0.0,0.0,0.0,8.415591e+06,8.415591e+06,0,1.1581699e+06,1.5336994,49.428463,8415591.0,0.0,1.0,0.0,0.0,0,371
17193,2008-01-01,2002-03-01,70,2002,9518277.0,9.518277e+06,139847.1098236228,0.06174766365688446,84,14,Current,Current,none,0,0.0,0.0,0.0,9.518277e+06,9.518277e+06,0,2.2426455e+06,1.8953978,47.464417,9518277.0,0.0,1.0,0.0,0.0,0,210
17215,2008-01-01,2004-04-01,45,2004,29643992.0,2.9643992e+07,561331.7094137376,0.05140708927030404,60,15,Current,Current,none,0,0.0,0.0,0.0,2.9643992e+07,2.9643992e+07,0,1.2041767e+07,1.535304,47.628086,29643992.0,0.0,1.0,0.0,0.0,0,634
17222,2008-01-01,2005-05-01,32,2005,19155538.03813199,1.9155538e+07,211462.0161190631,0.05874657258861678,120,88,Current,Current,none,0,0.0,0.0,0.0,1.9155538e+07,2.7488728e+07,0,3.4226262e+06,2.083184,57.939323,27488727.0,8333189.0,0.6968506762790434,0.0,0.0,0,251
17224,2008-01-01,2003-06-01,55,2003,15294659.0,1.5294659e+07,279933.59026136267,0.03747294952772376,60,5,Current,Current,none,0,0.0,0.0,0.0,1.5294659e+07,1.5294659e+07,0,2.4542452e+06,2.4353926,35.68015,15294659.0,0.0,1.0,0.0,0.0,0,936
17225,2008-01-01,2003-04-01,57,2003,23159625.0,2.3159624e+07,450312.02273094695,0.062383799195495374,60,3,Current,Current,none,0,0.0,0.0,0.0,2.3159624e+07,2.3159624e+07,0,2.5137632e+06,1.9587969,47.546253,23159625.0,1.0,0.999999956821408,0.0,0.0,0,356
17240,2008-01-01,2005-01-01,36,2005,17515435.0,1.7515436e+07,344010.61873849935,0.06658397463382469,60,24,Current,Current,none,0,0.0,0.0,0.0,1.7515436e+07,1.7515436e+07,0,3.6953318e+06,1.7985666,36.33483,17515435.0,0.0,1.0,0.0,0.0,0,894
17242,2008-01-01,2002-05-01,68,2002,30816915.814737026,3.0816916e+07,451361.4458811686,0.060791914060854386,84,16,Current,Current,none,0,0.0,0.0,0.0,3.0816916e+07,3.3191592e+07,0,4.8454705e+06,1.7355243,47.628086,33191592.0,2374676.0,0.9284554955965957,0.0,0.0,0,617
17243,2008-01-01,2004-09-01,40,2004,8591749.0,8.591749e+06,161328.71059033586,0.04794363577059932,60,20,Current,Current,none,0,0.0,0.0,0.0,8.591749e+06,8.591749e+06,0,1.1807952e+06,1.945436,43.945503,8591749.0,0.0,1.0,0.0,0.0,0,138
17244,2008-01-01,2001-09-01,76,2001,1914999.421846513,1.9149994e+06,21030.680797581503,0.057603425402288834,120,44,Current,Current,none,0,0.0,0.0,0.0,1.9149994e+06,1.2749273e+07,0,1.7965329e+06,2.557701,41.817787,12749273.0,10834273.625,0.1502045940188119,0.0,0.0,0,931
17254,2008-01-01,2007-12-01,1,2007,16989375.0,1.6989376e+07,264466.68398860766,0.07960601675295777,84,83,Current,Current,none,0,0.0,0.0,0.0,1.6989376e+07,1.6989376e+07,0,1.6233201e+06,1.7233747,52.62486,16989375.0,0.0,1.0,0.0,0.0,0,795
17273,2008-01-01,2004-03-01,46,2004,13573246.752360646,1.3573247e+07,145230.89533072372,0.05190255097819593,120,74,Current,Current,none,0,0.0,0.0,0.0,1.3573247e+07,1.6380784e+07,0,8.731617e+06,1.4208992,41.24494,16380784.0,2807537.0,0.8286078981323483,0.0,0.0,0,470
17281,2008-01-01,2004-07-01,42,2004,3343260.0,3.34326e+06,50344.58788635488,0.06930098311189958,84,42,Current,Current,none,0,0.0,0.0,0.0,3.34326e+06,3.34326e+06,0,585520.56,1.6602126,48.855614,3343260.0,0.0,1.0,0.0,0.0,0,575
17300,2008-01-01,2007-11-01,2,2007,4097670.0,4.09767e+06,78484.5667396522,0.05613213845741189,60,58,Current,Current,none,0,0.0,0.0,0.0,4.09767e+06,4.09767e+06,0,600303.9,1.4899013,57.825764,4097670.0,0.0,1.0,0.0,0.0,0,388
17307,2008-01-01,2004-07-01,42,2004,10236642.767177537,1.0236643e+07,196532.6804231164,0.057115043201480135,60,18,Current,Current,none,0,0.0,0.0,0.0,1.0236643e+07,1.9243892e+07,0,2.8669575e+06,1.6624877,55.23876,19243893.0,9007250.0,0.5319424193431131,0.0,0.0,0,915
