account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,delinquency_state,current_ltv,property_value_current,cltv,lgd_realised,workout_months,foreclosure_referral_flag,appraisal_vendor_code
6283,2015-01-01,2008-06-01,79,2008,440897.0,440897.0,2039.1684549297509,0.03739226896717597,360,281,Current,Current,none,0,0.0,0.0,0.0,0,84.95355,518985.97,93.85355,0.0,0.0,0,347
6284,2015-01-01,2007-04-01,93,2007,125515.0,125515.0,686.8585608844044,0.051695645995451345,360,267,Current,Current,none,0,0.0,0.0,0.0,0,89.95193,139535.64,98.651924,0.0,0.0,0,224
6285,2015-01-01,2008-06-01,79,2008,227242.0,227242.0,1118.439314581767,0.0425409820534209,360,281,Current,Current,none,0,0.0,0.0,0.0,0,73.432724,309456.03,73.73273,0.0,0.0,0,968
6288,2015-01-01,2010-05-01,56,2010,262243.0,262243.0,1324.1341431278788,0.04470371971288087,360,304,Current,Current,none,0,0.0,0.0,0.0,0,79.7822,328698.6,86.7822,0.0,0.0,0,844
6290,2015-01-01,2011-11-01,38,2011,74546.0,74546.0,361.8650775949257,0.04138342056081187,360,322,Current,Current,none,0,0.0,0.0,0.0,0,71.684135,103992.32,89.48414,0.0,0.0,0,645
6292,2015-01-01,2001-12-01,157,2001,364942.0,364942.0,1312.6908837202955,0.018,360,203,Current,Current,none,0,0.0,0.0,0.0,0,45.17051,807920.94,46.17051,0.0,0.0,0,169
6297,2015-01-01,2003-11-01,134,2003,139844.0,139844.0,547.1145792162977,0.024249906197915956,360,226,Current,Current,none,0,0.0,0.0,0.0,0,64.61221,216435.86,65.71221,0.0,0.0,0,583
6298,2015-01-01,2012-11-01,26,2012,316383.0,316383.0,1298.4898730448622,0.027910176922476562,360,334,Current,Current,none,0,0.0,0.0,0.0,0,56.461166,560355.06,56.56117,0.0,0.0,0,502
6302,2015-01-01,2008-08-01,77,2008,332815.0,332815.0,1303.9604697916964,0.02435921223781748,360,283,Current,Current,none,0,0.0,0.0,0.0,0,65.02614,511817.25,65.42614,0.0,0.0,0,781
6305,2015-01-01,2000-08-01,173,2000,301561.0,301561.0,1150.7858233115612,0.022375152439100317,360,187,Current,Current,none,0,0.0,0.0,0.0,0,40.43555,745781.9,41.135548,0.0,0.0,0,189
6309,2015-01-01,2004-01-01,132,2004,248928.0,248928.0,1177.8161811862126,0.03925937100863648,360,228,Current,Current,none,0,0.0,0.0,0.0,0,78.55035,316902.5,81.95035,0.0,0.0,0,391
6312,2015-01-01,2009-08-01,65,2009,389385.0,389385.0,2611.8013411614475,0.025839941988541264,180,115,Current,Current,none,0,0.0,0.0,0.0,0,59.639587,652896.9,66.43959,0.0,0.0,0,191
6313,2015-01-01,2011-05-01,44,2011,120503.0,120503.0,764.3993388308722,0.018,180,136,Current,Current,none,0,0.0,0.0,0.0,0,50.52682,238493.12,50.52682,0.0,0.0,0,813
6314,2015-01-01,2013-02-01,23,2013,386899.0,386899.0,1409.7927645385237,0.01894833550207711,360,337,Current,Current,none,0,0.0,0.0,0.0,0,61.997185,624059.0,61.997185,0.0,0.0,0,983
6315,2015-01-01,2012-01-01,36,2012,118350.0,118350.0,912.9549078770435,0.04625104487021408,180,144,Current,Current,none,0,0.0,0.0,0.0,0,55.040844,215022.14,55.44084,0.0,0.0,0,176
6316,2015-01-01,2011-09-01,40,2011,185535.0,185535.0,1354.7294100635665,0.03809434052462072,180,140,Current,Current,none,0,0.0,0.0,0.0,0,60.624725,306038.5,60.824722,0.0,0.0,0,853
6317,2015-01-01,2005-12-01,109,2005,453120.0,453120.0,1629.8658231481725,0.018,360,251,Current,Current,none,0,0.0,0.0,0.0,0,58.942005,768755.6,60.742004,0.0,0.0,0,561
6320,2015-01-01,2014-08-01,5,2014,92920.0,92920.0,367.0060914778959,0.02497096662879734,360,355,Current,Current,none,0,0.0,0.0,0.0,0,66.276985,140199.5,69.17699,0.0,0.0,0,202
6321,2015-01-01,2014-05-01,8,2014,402350.0,402350.0,1447.246896944887,0.018,360,352,Current,Current,none,0,0.0,0.0,0.0,0,45.66654,881060.9,45.766537,0.0,0.0,0,986
6322,2015-01-01,2013-02-01,23,2013,158638.0,158638.0,643.3333976338281,0.026988227031788905,360,337,Current,Current,none,0,0.0,0.0,0.0,0,71.07846,223187.16,71.57846,0.0,0.0,0,271
6323,2015-01-01,2004-03-01,130,2004,317218.0,317218.0,1226.2077765207248,0.023341173591137656,360,230,Current,Current,none,0,0.0,0.0,0.0,0,76.88027,412613.0,79.38027,0.0,0.0,0,656
6324,2015-01-01,2002-09-01,148,2002,159067.0,159067.0,751.5146153167708,0.03913668588410833,360,212,Current,Current,none,0,0.0,0.0,0.0,0,49.449093,321678.3,51.449093,0.0,0.0,0,989
6325,2015-01-01,2005-05-01,116,2005,444861.0,444861.0,1600.1583243986563,0.018,360,244,Current,Current,none,0,0.0,0.0,0.0,0,74.252235,599121.4,75.05223,0.0,0.0,0,549
6328,2015-01-01,2006-06-01,103,2006,310549.0,310549.0,2301.6648727194856,0.04029357679658292,180,77,Current,Current,none,0,0.0,0.0,0.0,0,74.04972,419379.03,74.94972,0.0,0.0,0,742
6329,2015-01-01,2014-04-01,9,2014,344969.0,344969.0,2200.729962958218,0.01878955838274722,180,171,Current,Current,none,0,0.0,0.0,0.0,0,86.657845,398081.7,87.75784,0.0,0.0,0,179
6331,2015-01-01,2014-01-01,12,2014,222866.0,222866.0,908.1026093909276,0.02735352528239167,360,348,Current,Current,none,0,0.0,0.0,0.0,0,62.314835,357645.2,62.414833,0.0,0.0,0,136
6332,2015-01-01,2004-07-01,126,2004,248876.0,248876.0,965.0711102421693,0.023578862114131967,360,234,Current,Current,none,0,0.0,0.0,0.0,0,70.19846,354531.97,78.89847,0.0,0.0,0,511
6333,2015-01-01,2012-03-01,34,2012,231450.0,231450.0,838.6072318763897,0.018533183547649396,360,326,Current,Current,none,0,0.0,0.0,0.0,0,38.65693,598728.4,41.25693,0.0,0.0,0,187
6334,2015-01-01,2008-09-01,76,2008,166930.0,166930.0,1421.1664552352977,0.061384448254079176,180,104,Current,Current,none,0,0.0,0.0,0.0,0,86.00525,194092.8,88.30525,0.0,0.0,0,208
6336,2015-01-01,2014-07-01,6,2014,408307.0,408307.0,1684.717942756675,0.028322436462488738,360,354,Current,Current,none,0,0.0,0.0,0.0,0,78.31708,521351.16,79.01708,0.0,0.0,0,620
6337,2015-01-01,2000-03-01,178,2000,467248.0,467248.0,3326.269470742108,0.03438887644671965,180,2,Current,Current,none,0,0.0,0.0,0.0,0,52.066715,897402.5,52.766712,0.0,0.0,0,913
6339,2015-01-01,2006-07-01,102,2006,212676.0,212676.0,1120.358288697024,0.048351341250326564,360,258,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,79.62656,267091.8,82.92655,0.0,0.0,0,556
6340,2015-01-01,2007-01-01,96,2007,162551.0,162551.0,768.9446722684178,0.039240705202489914,360,264,Current,Current,none,0,0.0,0.0,0.0,0,86.175385,188628.11,88.175385,0.0,0.0,0,976
6342,2015-01-01,2004-11-01,122,2004,230940.0,230940.0,1085.4397057621961,0.03871018953128989,360,238,Current,Current,none,0,0.0,0.0,0.0,0,63.00598,366536.62,63.30598,0.0,0.0,0,447
6345,2015-01-01,2014-05-01,8,2014,413630.0,413630.0,2426.7143537526067,0.057989664350562964,360,352,Current,Current,none,0,0.0,0.0,0.0,0,56.36499,733842.06,59.56499,0.0,0.0,0,565
6355,2015-01-01,2014-08-01,5,2014,168437.0,168437.0,1217.9392244035625,0.03666419647541538,180,175,Current,Current,none,0,0.0,0.0,0.0,0,75.94657,221783.55,77.746574,0.0,0.0,0,323
6357,2015-01-01,2006-02-01,107,2006,247303.0,247303.0,889.5451705111503,0.018,360,253,Current,Current,none,0,0.0,0.0,0.0,0,90.62394,272889.28,90.72394,0.0,0.0,0,207
6361,2015-01-01,2004-04-01,129,2004,606763.0,606763.0,2261.5851256749174,0.02062039239934922,360,231,Current,Current,none,0,0.0,0.0,0.0,0,48.805813,1.2432188e+06,48.805813,0.0,0.0,0,416
6365,2015-01-01,2004-07-01,126,2004,197663.0,197663.0,1168.8812095305575,0.05872070314225469,360,234,Current,Current,none,0,0.0,0.0,0.0,0,77.804825,254049.8,78.60483,0.0,0.0,0,930
6366,2015-01-01,2002-09-01,148,2002,124706.0,124706.0,527.212969317405,0.030215046605142112,360,212,Current,Current,none,0,0.0,0.0,0.0,0,63.642113,195948.86,64.14211,0.0,0.0,0,293
6369,2015-01-01,2003-09-01,136,2003,427830.0,427830.0,1538.8980736173255,0.018,360,224,Current,Current,none,0,0.0,0.0,0.0,0,54.177303,789684.94,55.677303,0.0,0.0,0,225
6371,2015-01-01,2004-01-01,132,2004,282321.0,282321.0,1137.2290591915944,0.026471545088751207,360,228,Current,Current,none,0,0.0,0.0,0.0,0,63.22964,446501.03,66.729645,0.0,0.0,0,800
6380,2015-01-01,2009-02-01,71,2009,308763.0,308763.0,1585.5133458618805,0.046143942704453655,360,289,Current,Current,none,0,0.0,0.0,0.0,0,73.35067,420940.94,75.95067,0.0,0.0,0,711
6385,2015-01-01,2013-08-01,17,2013,511091.0,511091.0,1885.5277310878148,0.01986046966741816,360,343,Current,Current,none,0,0.0,0.0,0.0,0,43.529976,1.1741128e+06,55.32998,0.0,0.0,0,614
6387,2015-01-01,2004-09-01,124,2004,308708.0,308708.0,1244.4377988363908,0.026528111213230954,360,236,Current,Current,none,0,0.0,0.0,0.0,0,59.531315,518564.06,60.831314,0.0,0.0,0,820
6388,2015-01-01,2007-06-01,91,2007,720047.0,720047.0,3914.3726764886255,0.05111024359155925,360,269,Current,Current,none,0,0.0,0.0,0.0,0,73.93444,973899.25,77.634445,0.0,0.0,0,211
6389,2015-01-01,2006-05-01,104,2006,268275.0,268275.0,1423.7067005469332,0.04899384218000599,360,256,Current,Current,none,0,0.0,0.0,0.0,0,100.38134,267255.84,107.28134,0.0,0.0,0,493
6392,2015-01-01,2005-08-01,113,2005,333245.0,333245.0,1437.7676442120764,0.03181297885792538,360,247,Current,Current,none,0,0.0,0.0,0.0,0,68.26144,488189.28,69.06143,0.0,0.0,0,472
6393,2015-01-01,2002-07-01,150,2002,362796.0,362796.0,1759.654753787054,0.041314742017495076,360,210,Current,Current,none,0,0.0,0.0,0.0,0,40.924263,886505.94,40.924263,0.0,0.0,0,368
6394,2015-01-01,2008-09-01,76,2008,147656.0,147656.0,594.7301431431518,0.026465208630557,360,284,Current,Current,none,0,0.0,0.0,0.0,0,54.934273,268786.66,54.934273,0.0,0.0,0,631
6397,2015-01-01,2008-03-01,82,2008,346505.0,346505.0,1456.3466473693259,0.029757258320646823,360,278,Current,Current,none,0,0.0,0.0,0.0,0,62.925884,550655.75,65.22588,0.0,0.0,0,429
6398,2015-01-01,2008-08-01,77,2008,219400.0,219400.0,990.9875581109884,0.035471494295145733,360,283,Current,Current,none,0,0.0,0.0,0.0,0,46.546066,471361.0,46.646065,0.0,0.0,0,587
6400,2015-01-01,2014-07-01,6,2014,319492.0,319492.0,1573.8605092688483,0.04261501130176504,360,354,Current,Current,none,0,0.0,0.0,0.0,0,68.26354,468027.3,68.56354,0.0,0.0,0,945
6402,2015-01-01,2005-03-01,118,2005,260144.0,260144.0,1159.5545761429953,0.034406029870468646,360,242,Current,Current,none,0,0.0,0.0,0.0,0,79.30348,328036.03,80.30348,0.0,0.0,0,403
6403,2015-01-01,2002-02-01,155,2002,108689.0,108689.0,441.6302304833979,0.027137698161793664,360,205,Current,Current,none,0,0.0,0.0,0.0,0,62.38668,174218.28,63.286682,0.0,0.0,0,735
6404,2015-01-01,2006-05-01,104,2006,1052690.0,1.05269e+06,3786.5100930655226,0.018,360,256,Current,Current,none,0,0.0,0.0,0.0,0,88.18029,1.1937929e+06,91.28029,0.0,0.0,0,564
6405,2015-01-01,2014-10-01,3,2014,156436.0,156436.0,677.4742512705103,0.032109865409604796,360,357,Current,Current,none,0,0.0,0.0,0.0,0,92.268196,169544.88,96.768196,0.0,0.0,0,519
6406,2015-01-01,2007-11-01,86,2007,148755.0,148755.0,642.1820156537982,0.03186054478886962,360,274,Current,Current,none,0,0.0,0.0,0.0,0,88.82916,167461.89,90.629166,0.0,0.0,1,500
6407,2015-01-01,2000-01-01,180,2000,151829.0,151829.0,643.3247470868932,0.030391171546945452,360,180,Current,Current,none,0,0.0,0.0,0.0,0,49.44956,307038.12,49.849556,0.0,0.0,1,575
6411,2015-01-01,2011-02-01,47,2011,141876.0,141876.0,667.2079111213011,0.03875669664932375,360,313,Current,Current,none,0,0.0,0.0,0.0,0,61.64194,230161.47,66.141945,0.0,0.0,0,938
6413,2015-01-01,2015-01-01,0,2015,182117.0,182117.0,765.5289516659157,0.029767302691984417,360,360,Current,Current,none,0,0.0,0.0,0.0,0,53.7,339137.8,53.7,0.0,0.0,0,572
6415,2015-01-01,2011-08-01,41,2011,710216.0,710216.0,4906.234443828752,0.030047221804109923,180,139,Current,Current,none,0,0.0,0.0,0.0,0,67.29639,1.0553552e+06,67.896385,0.0,0.0,0,544
6416,2015-01-01,2009-10-01,63,2009,178753.0,178753.0,1078.0790843434715,0.06055308698410144,360,297,Current,Current,none,0,0.0,0.0,0.0,0,70.52444,253462.48,78.02444,0.0,0.0,0,518
6417,2015-01-01,2009-01-01,72,2009,352025.0,352025.0,1346.670399537918,0.022559499733505566,360,288,Current,Current,none,0,0.0,0.0,0.0,0,52.92248,665171.0,53.02248,0.0,0.0,0,124
6419,2015-01-01,2014-01-01,12,2014,1046031.0,1.046031e+06,3762.557770245202,0.018,360,348,Current,Current,none,0,0.0,0.0,0.0,0,54.837055,1.9075259e+06,89.83705,0.0,0.0,0,324
6420,2015-01-01,2000-09-01,172,2000,73687.0,73687.0,420.1351312412375,0.055377827032264126,360,188,Current,Current,none,0,0.0,0.0,0.0,0,60.455097,121887.164,67.95509,0.0,0.0,0,608
6421,2015-01-01,2000-03-01,178,2000,198297.0,198297.0,1002.9185419435651,0.04484518800522196,360,182,Current,Current,none,0,0.0,0.0,0.0,0,38.39386,516481.03,39.19386,0.0,0.0,0,685
6422,2015-01-01,2003-02-01,143,2003,364399.0,364399.0,1571.8831246535426,0.03179806817482652,360,217,Current,Current,none,0,0.0,0.0,0.0,0,55.042072,662037.2,55.84207,0.0,0.0,0,389
6423,2015-01-01,2014-09-01,4,2014,414582.0,414582.0,2964.2297071041426,0.03502236577649779,180,176,Current,Current,none,0,0.0,0.0,0.0,0,91.243996,454366.34,91.94399,0.0,0.0,0,831
6424,2015-01-01,2013-07-01,18,2013,325864.0,325864.0,1597.203786708516,0.04219299923264856,360,342,Current,Current,none,0,0.0,0.0,0.0,0,76.83807,424091.84,77.53807,0.0,0.0,0,448
6428,2015-01-01,2002-09-01,148,2002,297677.0,297677.0,1446.7683612426179,0.04148559932829324,360,212,Current,Current,none,0,0.0,0.0,0.0,0,48.61865,612269.2,50.218647,0.0,0.0,0,903
6430,2015-01-01,2014-11-01,2,2014,537772.0,537772.0,3595.5744312156007,0.02538556393520983,180,178,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,92.229126,583082.6,109.229126,0.0,0.0,0,188
6431,2015-01-01,2011-08-01,41,2011,123741.0,123741.0,471.8233354637407,0.022314198013457534,360,319,Current,Current,none,0,0.0,0.0,0.0,0,79.32274,155996.88,87.52274,0.0,0.0,0,411
6435,2015-01-01,2013-10-01,15,2013,432693.0,432693.0,1563.0486641054754,0.018312359516426364,360,345,Current,Current,none,0,0.0,0.0,0.0,0,88.3024,490012.72,91.6024,0.0,0.0,0,322
6437,2015-01-01,2005-11-01,110,2005,422755.0,422755.0,1800.2945291238805,0.030784755742799184,360,250,Current,Current,none,0,0.0,0.0,0.0,0,83.44455,506629.88,83.44455,0.0,0.0,0,501
6438,2015-01-01,2003-03-01,142,2003,194727.0,194727.0,797.4624662313242,0.027742810561212937,360,218,Current,Current,none,0,0.0,0.0,0.0,0,63.08656,308666.38,70.18656,0.0,0.0,0,472
6439,2015-01-01,2000-04-01,177,2000,252796.0,252796.0,1255.818226516599,0.043323254092668774,360,183,Current,Current,none,0,0.0,0.0,0.0,0,55.146942,458404.4,61.54694,0.0,0.0,0,181
6442,2015-01-01,2010-08-01,53,2010,339303.0,339303.0,1356.9546640261838,0.025920647953254623,360,307,Current,Current,none,0,0.0,0.0,0.0,0,53.116093,638795.1,65.61609,0.0,0.0,0,568
6447,2015-01-01,2014-09-01,4,2014,156869.0,156869.0,564.2554330231079,0.018,360,356,Current,Current,none,0,0.0,0.0,0.0,0,80.88222,193947.45,81.582214,0.0,0.0,0,524
6451,2015-01-01,2001-06-01,163,2001,444202.0,444202.0,2502.0168173776565,0.05427698808252757,360,197,Current,Current,none,0,0.0,0.0,0.0,0,46.540802,954435.6,47.440804,0.0,0.0,0,720
6454,2015-01-01,2011-01-01,48,2011,579637.0,579637.0,2464.5350062346492,0.030662588757674504,360,312,Current,Current,none,0,0.0,0.0,0.0,0,60.636917,955914.3,69.83692,0.0,0.0,0,261
6455,2015-01-01,2004-02-01,131,2004,271249.0,271249.0,1056.9597486297355,0.02394623725997438,360,229,Current,Current,none,0,0.0,0.0,0.0,0,69.46325,390492.8,70.563255,0.0,0.0,0,748
6456,2015-01-01,2003-08-01,137,2003,99105.0,99105.0,628.6631575548624,0.018,180,43,Current,Current,none,0,0.0,0.0,0.0,0,44.004795,225214.1,45.704796,0.0,0.0,0,387
6457,2015-01-01,2008-01-01,84,2008,400545.0,400545.0,1893.5353491000756,0.03918692435601268,360,276,Current,Current,none,0,0.0,0.0,0.0,0,79.141815,506110.44,80.54182,0.0,0.0,0,591
6458,2015-01-01,2009-10-01,63,2009,389499.0,389499.0,2470.749923863189,0.018,180,117,Current,Current,none,0,0.0,0.0,0.0,0,76.15567,511451.1,85.15567,0.0,0.0,0,693
6459,2015-01-01,2003-10-01,135,2003,351955.0,351955.0,1571.5551148910126,0.034547320924141284,360,225,Current,Current,none,0,0.0,0.0,0.0,0,52.20893,674128.0,57.70893,0.0,0.0,0,163
6461,2015-01-01,2003-11-01,134,2003,246174.0,246174.0,1849.8188075779208,0.04233179094752804,180,46,Current,Current,none,0,0.0,0.0,0.0,0,65.11308,378071.47,67.913086,0.0,0.0,0,388
6465,2015-01-01,2006-12-01,97,2006,441730.0,441730.0,3188.2764583559024,0.03639858971282157,180,83,Current,Current,none,0,0.0,0.0,0.0,0,90.38499,488720.56,90.78499,0.0,0.0,0,778
6466,2015-01-01,2012-12-01,25,2012,76521.0,76521.0,309.7065740528714,0.026836272967250892,360,335,Current,Current,none,0,0.0,0.0,0.0,0,66.723526,114683.69,73.02353,0.0,0.0,0,342
6468,2015-01-01,2003-09-01,136,2003,257545.0,257545.0,926.3854904279133,0.018,360,224,Current,Current,none,0,0.0,0.0,0.0,0,63.90778,402994.75,75.907776,0.0,0.0,0,143
6470,2015-01-01,2014-12-01,1,2014,607886.0,607886.0,2336.353933218874,0.02291003477982942,360,359,Current,Current,none,0,0.0,0.0,0.0,0,68.488464,887574.25,68.488464,0.0,0.0,0,532
6472,2015-01-01,2010-10-01,51,2010,506188.0,506188.0,1820.750620779765,0.018,360,309,Current,Current,none,0,0.0,0.0,0.0,0,82.13995,616250.6,83.43996,0.0,0.0,0,354
6473,2015-01-01,2007-01-01,96,2007,463099.0,463099.0,2429.991717447482,0.04800970636086357,360,264,Current,Current,none,0,0.0,0.0,0.0,0,99.585335,465027.3,105.78533,0.0,0.0,0,198
6474,2015-01-01,2011-02-01,47,2011,554244.0,554244.0,2679.9437409341617,0.04105739792258739,360,313,Current,Current,none,0,0.0,0.0,0.0,0,77.54954,714696.7,80.649536,0.0,0.0,0,620
6475,2015-01-01,2012-11-01,26,2012,299835.0,299835.0,2293.963865500062,0.045016068487078925,180,154,Current,Current,none,0,0.0,0.0,0.0,0,70.57646,424837.12,70.67646,0.0,0.0,0,517
6476,2015-01-01,2014-10-01,3,2014,142273.0,142273.0,520.5913946950911,0.01925602244785924,360,357,Current,Current,none,0,0.0,0.0,0.0,0,71.88686,197912.38,72.286865,0.0,0.0,0,767
6477,2015-01-01,2008-01-01,84,2008,246938.0,246938.0,888.2322710023028,0.018,360,276,Current,Current,none,0,0.0,0.0,0.0,0,74.61355,330955.97,74.813545,0.0,0.0,0,908
6479,2015-01-01,2004-11-01,122,2004,279036.0,279036.0,1214.793362395921,0.032526838608804294,360,238,Current,Current,none,0,0.0,0.0,0.0,0,75.228195,370919.47,75.228195,0.0,0.0,0,392
6480,2015-01-01,2011-04-01,45,2011,579630.0,579630.0,2420.786857881348,0.029263715857378036,360,315,Current,Current,none,0,0.0,0.0,0.0,0,57.174698,1.0137876e+06,58.274696,0.0,0.0,0,609
6482,2015-01-01,2009-04-01,69,2009,242713.0,242713.0,1560.4064943161366,0.01986818332071372,180,111,Current,Current,none,0,0.0,0.0,0.0,0,68.24094,355670.7,68.74094,0.0,0.0,0,175
6483,2015-01-01,2014-02-01,11,2014,228773.0,228773.0,1109.6905543351324,0.041320918777332696,360,349,Current,Current,none,0,0.0,0.0,0.0,0,70.396706,324976.84,72.09671,0.0,0.0,0,574
6485,2015-01-01,2013-07-01,18,2013,164519.0,164519.0,632.1965735749795,0.022896126665744556,360,342,Current,Current,none,0,0.0,0.0,0.0,0,80.83708,203519.23,89.93708,0.0,0.0,0,757
6487,2015-01-01,2004-02-01,131,2004,185910.0,185910.0,828.679589412861,0.03440723175440288,360,229,Current,Current,none,0,0.0,0.0,0.0,0,63.226086,294040.03,71.32609,0.0,0.0,0,129
6488,2015-01-01,2001-06-01,163,2001,594725.0,594725.0,2139.216877806755,0.018,360,197,Current,Current,none,0,0.0,0.0,0.0,0,41.021324,1.4497948e+06,54.92132,0.0,0.0,0,496
6489,2015-01-01,2011-12-01,37,2011,243365.0,243365.0,1607.668620197552,0.023681383264095565,180,143,Current,Current,none,0,0.0,0.0,0.0,0,47.07584,516963.72,47.87584,0.0,0.0,0,680
6491,2015-01-01,2011-04-01,45,2011,530052.0,530052.0,2032.8888365715438,0.02275075251647258,360,315,Current,Current,none,0,0.0,0.0,0.0,0,63.118187,839777.0,64.718185,0.0,0.0,0,611
6494,2015-01-01,2011-09-01,40,2011,107466.0,107466.0,398.4574389039967,0.020230930267515785,360,320,Current,Current,none,0,0.0,0.0,0.0,0,44.098373,243696.06,59.598373,0.0,0.0,0,769
6496,2015-01-01,2009-02-01,71,2009,409407.0,409407.0,1695.354282664715,0.028601656064584226,360,289,Current,Current,none,0,0.0,0.0,0.0,0,61.98398,660504.56,67.88398,0.0,0.0,0,160
6501,2015-01-01,2001-07-01,162,2001,621440.0,621440.0,2953.390547490294,0.039623887813278816,360,198,Current,Current,none,0,0.0,0.0,0.0,0,57.722145,1.0766059e+06,57.722145,0.0,0.0,0,230
6502,2015-01-01,2010-06-01,55,2010,900570.0,900570.0,3239.336741597258,0.018,360,305,Current,Current,none,0,0.0,0.0,0.0,0,51.800476,1.7385361e+06,53.40048,0.0,0.0,0,629
6508,2015-01-01,2011-04-01,45,2011,248984.0,248984.0,973.4755129848693,0.024200971896611977,360,315,Current,Current,none,0,0.0,0.0,0.0,0,60.523144,411386.44,64.62314,0.0,0.0,0,691
6510,2015-01-01,2008-01-01,84,2008,277259.0,277259.0,997.2964518455136,0.018,360,276,Current,Current,none,0,0.0,0.0,0.0,0,57.838364,479368.7,58.138363,0.0,0.0,0,817
6511,2015-01-01,2004-10-01,123,2004,270758.0,270758.0,1250.1982140632197,0.03725740305080517,360,237,Current,Current,none,0,0.0,0.0,0.0,0,66.38175,407880.16,88.98175,0.0,0.0,0,711
6512,2015-01-01,2000-01-01,180,2000,366846.0,366846.0,1711.0347645292786,0.03808085055235917,360,180,Current,Current,none,0,0.0,0.0,0.0,0,32.064007,1.1441052e+06,32.764008,0.0,0.0,0,481
6513,2015-01-01,2011-04-01,45,2011,187831.0,187831.0,675.6252812229528,0.018,360,315,Current,Current,none,0,0.0,0.0,0.0,0,78.10248,240493.02,84.10248,0.0,0.0,0,266
6515,2015-01-01,2009-09-01,64,2009,290134.0,290134.0,1043.6076331507588,0.018,360,296,Current,Current,none,0,0.0,0.0,0.0,0,72.999756,397445.16,99.19976,0.0,0.0,0,450
6520,2015-01-01,2000-06-01,175,2000,401301.0,401301.0,1767.7381075299027,0.03346167883812417,360,185,Current,Current,none,0,0.0,0.0,0.0,0,57.023296,703749.25,60.923294,0.0,0.0,1,341
6521,2015-01-01,2010-09-01,52,2010,124069.0,124069.0,830.59979658428,0.025567937544935946,180,128,Current,Current,none,0,0.0,0.0,0.0,0,59.06765,210045.61,59.56765,0.0,0.0,0,249
6523,2015-01-01,2007-09-01,88,2007,205124.0,205124.0,1527.0262766393937,0.040946611197057836,180,92,Current,Current,none,0,0.0,0.0,0.0,0,97.08718,211278.16,99.98718,0.0,0.0,0,502
6524,2015-01-01,2012-08-01,29,2012,199128.0,199128.0,1012.384549460495,0.04528984154562822,360,331,Current,Current,none,0,0.0,0.0,0.0,0,63.281757,314668.88,72.88176,0.0,0.0,0,169
6525,2015-01-01,2013-02-01,23,2013,151839.0,151839.0,971.321775625713,0.01917243615382576,180,157,Current,Current,none,0,0.0,0.0,0.0,0,71.42774,212577.06,75.42774,0.0,0.0,0,633
6529,2015-01-01,2014-03-01,10,2014,231794.0,231794.0,967.1596573059389,0.02919029072237043,360,350,Current,Current,none,0,0.0,0.0,0.0,0,81.73798,283581.75,99.43799,0.0,0.0,0,934
6530,2015-01-01,2014-08-01,5,2014,261035.0,261035.0,1176.4771136197805,0.03529572445246889,360,355,Current,Current,none,0,0.0,0.0,0.0,0,67.18351,388540.28,68.483505,0.0,0.0,0,836
6531,2015-01-01,2008-06-01,79,2008,266306.0,266306.0,1162.1352021696737,0.03271567863938354,360,281,Current,Current,none,0,0.0,0.0,0.0,0,86.05554,309458.28,87.05554,0.0,0.0,0,483
6533,2015-01-01,2006-05-01,104,2006,195581.0,195581.0,1533.98232558989,0.04875449376537783,180,76,Current,Current,none,0,0.0,0.0,0.0,0,78.53037,249051.4,79.03037,0.0,0.0,0,190
6534,2015-01-01,2000-07-01,174,2000,214200.0,214200.0,770.4741775210507,0.018,360,186,Current,Current,none,0,0.0,0.0,0.0,0,39.81387,538003.44,42.01387,0.0,0.0,0,720
6535,2015-01-01,2013-07-01,18,2013,1071658.0,1.071658e+06,4610.005052987868,0.03158036327026897,360,342,Current,Current,none,0,0.0,0.0,0.0,0,67.98312,1.5763589e+06,69.28313,0.0,0.0,0,701
6536,2015-01-01,2010-07-01,54,2010,212214.0,212214.0,892.6575538610576,0.029821189048667353,360,306,Current,Current,none,0,0.0,0.0,0.0,0,42.9637,493937.94,43.863697,0.0,0.0,0,680
6537,2015-01-01,2012-03-01,34,2012,160474.0,160474.0,1024.2341286244532,0.018856240162327734,180,146,Current,Current,none,0,0.0,0.0,0.0,0,63.501976,252707.1,76.101974,0.0,0.0,0,486
6539,2015-01-01,2014-07-01,6,2014,159411.0,159411.0,1087.210042437372,0.028212435570880868,180,174,Current,Current,none,0,0.0,0.0,0.0,0,66.554436,239519.72,70.054436,0.0,0.0,0,981
6540,2015-01-01,2011-03-01,46,2011,130072.0,130072.0,911.3975318936227,0.03209188932280707,180,134,Current,Current,none,0,0.0,0.0,0.0,0,52.631695,247136.27,56.631695,0.0,0.0,0,842
6543,2015-01-01,2013-01-01,24,2013,80736.0,80736.0,512.1411501775831,0.018,180,156,Current,Current,none,0,0.0,0.0,0.0,0,69.01287,116986.88,73.31287,0.0,0.0,0,140
